customer_id,customer_name,segment,country,signup_date
2568,Customer_2568,Retail,USA,2025-08-19
2569,Customer_2569,SME,UAE,2024-05-13
2570,Customer_2570,Corporate,UAE,2024-02-09
2571,Customer_2571,Retail,India,2023-01-16
2572,Customer_2572,Corporate,UK,2025-03-05
2573,Customer_2573,Retail,UAE,2024-03-15
2574,Customer_2574,Retail,USA,2024-08-13
2575,Customer_2575,Retail,UK,2023-02-28
2576,Customer_2576,Retail,USA,2025-06-03
2577,Customer_2577,Corporate,UAE,2024-07-27
2578,Customer_2578,Retail,UK,2023-01-05
2579,Customer_2579,Retail,UAE,2023-08-11
2580,Customer_2580,Retail,India,2024-01-29
2581,Customer_2581,Retail,UK,2023-01-23
2582,Customer_2582,SME,USA,2025-02-15
2583,Customer_2583,Retail,India,2023-06-26
2584,Customer_2584,Retail,Germany,2023-09-04
2585,Customer_2585,Retail,USA,2025-11-19
2586,Customer_2586,Retail,UAE,2023-03-17
2587,Customer_2587,Retail,USA,2025-04-10
2588,Customer_2588,Retail,Germany,2025-01-24
2589,Customer_2589,Retail,USA,2025-05-19
2590,Customer_2590,SME,India,2023-05-23
2591,Customer_2591,SME,USA,2025-10-18
2592,Customer_2592,SME,UK,2025-05-18
2593,Customer_2593,Retail,Germany,2025-11-28
2594,Customer_2594,Retail,USA,2025-01-04
2595,Customer_2595,Retail,Germany,2024-08-28
2596,Customer_2596,SME,India,2025-03-20
2597,Customer_2597,Retail,UK,2024-01-25
2598,Customer_2598,Retail,UAE,2023-09-30
2599,Customer_2599,Retail,USA,2024-11-02
2600,Customer_2600,Retail,India,2023-12-20
2601,Customer_2601,Retail,Germany,2023-11-13
2602,Customer_2602,Retail,Germany,2024-01-19
2603,Customer_2603,SME,India,2024-09-24
2604,Customer_2604,Retail,USA,2025-02-28
2605,Customer_2605,Retail,UAE,2025-05-24
2606,Customer_2606,Retail,USA,2025-06-07
2607,Customer_2607,Retail,UK,2025-10-09
2608,Customer_2608,Retail,USA,2023-08-26
2609,Customer_2609,SME,UK,2023-07-08
2610,Customer_2610,Retail,Germany,2023-08-22
2611,Customer_2611,SME,UK,2024-03-30
2612,Customer_2612,Retail,UAE,2023-10-27
2613,Customer_2613,Retail,India,2025-09-03
2614,Customer_2614,SME,UK,2024-03-01
2615,Customer_2615,Retail,USA,2023-06-15
2616,Customer_2616,Retail,UK,2024-01-21
2617,Customer_2617,Retail,Germany,2025-12-07
2618,Customer_2618,Retail,UK,2023-07-11
2619,Customer_2619,SME,UAE,2025-12-29
2620,Customer_2620,Retail,UK,2024-10-15
2621,Customer_2621,SME,UAE,2025-06-06
2622,Customer_2622,SME,USA,2024-02-28
2623,Customer_2623,Retail,Germany,2025-01-18
2624,Customer_2624,Corporate,India,2025-02-02
2625,Customer_2625,Retail,USA,2025-07-03
2626,Customer_2626,Corporate,USA,2025-12-19
2627,Customer_2627,Retail,India,2025-03-03
2628,Customer_2628,Retail,UK,2025-01-29
2629,Customer_2629,Retail,UK,2024-01-10
2630,Customer_2630,Retail,UK,2023-06-30
2631,Customer_2631,Retail,Germany,2023-04-15
2632,Customer_2632,SME,USA,2024-10-27
2633,Customer_2633,Retail,UAE,2024-08-05
2634,Customer_2634,Retail,India,2025-07-26
2635,Customer_2635,SME,USA,2024-01-17
2636,Customer_2636,Retail,UK,2023-12-09
2637,Customer_2637,Corporate,India,2024-08-30
2638,Customer_2638,SME,UAE,2025-02-08
2639,Customer_2639,Corporate,USA,2025-06-18
2640,Customer_2640,SME,USA,2024-07-23
2641,Customer_2641,Retail,Germany,2024-01-12
2642,Customer_2642,Retail,USA,2023-12-12
2643,Customer_2643,SME,USA,2024-08-20
2644,Customer_2644,Retail,UAE,2023-10-23
2645,Customer_2645,Retail,UAE,2025-09-11
2646,Customer_2646,Retail,India,2025-09-25
2647,Customer_2647,Corporate,UK,2025-08-27
2648,Customer_2648,Retail,UAE,2023-01-23
2649,Customer_2649,Retail,India,2023-11-25
2650,Customer_2650,Retail,USA,2024-09-25
2651,Customer_2651,Retail,India,2025-09-05
2652,Customer_2652,Retail,India,2025-12-14
2653,Customer_2653,Retail,India,2023-12-30
2654,Customer_2654,Retail,India,2025-03-26
2655,Customer_2655,SME,UAE,2025-01-30
2656,Customer_2656,Retail,UK,2023-06-27
2657,Customer_2657,SME,India,2025-07-21
2658,Customer_2658,SME,Germany,2024-03-21
2659,Customer_2659,Retail,USA,2023-03-30
2660,Customer_2660,Retail,USA,2024-08-19
2661,Customer_2661,Retail,USA,2024-12-04
2662,Customer_2662,SME,USA,2023-06-14
2663,Customer_2663,Retail,USA,2024-04-09
2664,Customer_2664,Retail,India,2025-08-07
2665,Customer_2665,Retail,UK,2025-11-09
2666,Customer_2666,Retail,Germany,2023-07-11
2667,Customer_2667,Retail,UAE,2023-07-27
2668,Customer_2668,Retail,Germany,2023-02-14
2669,Customer_2669,SME,UAE,2024-04-29
2670,Customer_2670,Retail,UAE,2024-04-16
2671,Customer_2671,Retail,Germany,2025-05-26
2672,Customer_2672,Retail,India,2023-12-03
2673,Customer_2673,SME,USA,2023-11-16
2674,Customer_2674,Retail,India,2023-08-08
2675,Customer_2675,SME,USA,2025-06-04
2676,Customer_2676,Retail,UK,2024-11-08
2677,Customer_2677,Retail,UAE,2024-02-22
2678,Customer_2678,Retail,Germany,2025-06-21
2679,Customer_2679,Retail,UK,2024-11-07
2680,Customer_2680,Retail,USA,2023-12-10
2681,Customer_2681,Retail,India,2023-11-25
2682,Customer_2682,SME,Germany,2025-06-15
2683,Customer_2683,Retail,UAE,2024-10-01
2684,Customer_2684,Retail,UK,2025-05-26
2685,Customer_2685,Retail,UAE,2023-12-20
2686,Customer_2686,Retail,USA,2023-04-07
2687,Customer_2687,Retail,UAE,2023-08-24
2688,Customer_2688,Retail,India,2025-04-07
2689,Customer_2689,Retail,UK,2024-03-17
2690,Customer_2690,Retail,UK,2023-10-13
2691,Customer_2691,Retail,India,2025-12-24
2692,Customer_2692,Retail,UAE,2025-06-23
2693,Customer_2693,Retail,India,2023-01-01
2694,Customer_2694,Retail,Germany,2023-03-07
2695,Customer_2695,Corporate,India,2023-04-02
2696,Customer_2696,Retail,UAE,2025-10-28
2697,Customer_2697,Retail,India,2024-08-04
2698,Customer_2698,Retail,USA,2025-06-13
2699,Customer_2699,SME,India,2024-08-28
2700,Customer_2700,SME,India,2025-01-18
2701,Customer_2701,Retail,UAE,2025-05-22
2702,Customer_2702,Corporate,Germany,2023-10-16
2703,Customer_2703,Retail,Germany,2024-12-09
2704,Customer_2704,Retail,UAE,2025-06-16
2705,Customer_2705,SME,UAE,2024-02-09
2706,Customer_2706,SME,UAE,2024-11-07
2707,Customer_2707,Retail,USA,2025-07-05
2708,Customer_2708,Retail,UK,2023-03-07
2709,Customer_2709,Retail,India,2024-11-25
2710,Customer_2710,Retail,UAE,2023-01-30
2711,Customer_2711,SME,UAE,2023-04-23
2712,Customer_2712,Retail,UAE,2023-05-25
2713,Customer_2713,Retail,Germany,2025-12-20
2714,Customer_2714,Retail,UAE,2023-10-16
2715,Customer_2715,Retail,India,2023-12-08
2716,Customer_2716,Retail,UAE,2024-10-06
2717,Customer_2717,Retail,India,2025-07-03
2718,Customer_2718,Corporate,USA,2023-10-30
2719,Customer_2719,SME,UK,2023-03-06
2720,Customer_2720,Retail,Germany,2025-01-24
2721,Customer_2721,SME,India,2023-11-01
2722,Customer_2722,SME,USA,2024-05-28
2723,Customer_2723,SME,UK,2025-01-27
2724,Customer_2724,Retail,UK,2023-07-02
2725,Customer_2725,Retail,UK,2024-06-17
2726,Customer_2726,Retail,India,2024-07-03
2727,Customer_2727,Retail,USA,2025-04-08
2728,Customer_2728,Retail,UAE,2023-09-09
2729,Customer_2729,Retail,USA,2024-10-27
2730,Customer_2730,Retail,USA,2024-12-31
2731,Customer_2731,SME,USA,2025-03-17
2732,Customer_2732,Retail,India,2025-07-07
2733,Customer_2733,Retail,India,2023-12-16
2734,Customer_2734,Corporate,India,2024-07-12
2735,Customer_2735,Corporate,USA,2025-06-16
2736,Customer_2736,SME,India,2024-04-19
2737,Customer_2737,Corporate,UK,2025-10-13
2738,Customer_2738,Retail,India,2024-11-29
2739,Customer_2739,Corporate,Germany,2023-03-20
2740,Customer_2740,Retail,India,2023-10-30
2741,Customer_2741,Retail,India,2023-08-26
2742,Customer_2742,Retail,India,2024-07-01
2743,Customer_2743,Retail,India,2023-06-19
2744,Customer_2744,Retail,Germany,2024-12-20
2745,Customer_2745,Retail,UAE,2025-11-16
2746,Customer_2746,SME,India,2023-11-10
2747,Customer_2747,Retail,UK,2023-07-04
2748,Customer_2748,Retail,Germany,2023-05-30
2749,Customer_2749,SME,UAE,2025-11-12
2750,Customer_2750,Retail,India,2025-10-19
2751,Customer_2751,Retail,UAE,2024-10-07
2752,Customer_2752,Retail,UK,2023-01-25
2753,Customer_2753,Retail,Germany,2023-04-09
2754,Customer_2754,Retail,Germany,2024-07-11
2755,Customer_2755,Corporate,UAE,2024-12-11
2756,Customer_2756,Retail,India,2023-03-19
2757,Customer_2757,Retail,USA,2024-01-04
2758,Customer_2758,SME,Germany,2024-05-01
2759,Customer_2759,SME,USA,2023-12-21
2760,Customer_2760,Retail,Germany,2024-06-25
2761,Customer_2761,Retail,India,2023-01-27
2762,Customer_2762,Retail,India,2023-09-26
2763,Customer_2763,Retail,Germany,2023-05-31
2764,Customer_2764,Retail,UAE,2023-03-28
2765,Customer_2765,Retail,India,2023-10-11
2766,Customer_2766,Corporate,India,2024-06-28
2767,Customer_2767,Retail,UK,2024-07-17
2768,Customer_2768,Retail,India,2023-09-14
2769,Customer_2769,Retail,UK,2023-05-31
2770,Customer_2770,Retail,India,2025-02-24
2771,Customer_2771,Retail,India,2025-10-13
2772,Customer_2772,Retail,UAE,2024-04-16
2773,Customer_2773,SME,UAE,2024-12-14
2774,Customer_2774,Retail,India,2024-10-07
2775,Customer_2775,Retail,Germany,2025-10-16
2776,Customer_2776,Retail,Germany,2024-03-31
2777,Customer_2777,Retail,India,2025-08-01
2778,Customer_2778,Retail,Germany,2025-07-16
2779,Customer_2779,Retail,India,2025-10-11
2780,Customer_2780,Retail,UAE,2025-08-17
2781,Customer_2781,Retail,USA,2025-07-29
2782,Customer_2782,SME,UK,2023-02-14
2783,Customer_2783,Corporate,Germany,2025-12-21
2784,Customer_2784,SME,Germany,2025-08-13
2785,Customer_2785,SME,UAE,2025-12-21
2786,Customer_2786,Retail,Germany,2025-07-31
2787,Customer_2787,Corporate,India,2023-08-17
2788,Customer_2788,Retail,India,2025-10-03
2789,Customer_2789,Corporate,USA,2025-08-12
2790,Customer_2790,Corporate,USA,2025-04-14
2791,Customer_2791,SME,USA,2023-06-18
2792,Customer_2792,Corporate,India,2024-03-24
2793,Customer_2793,Retail,USA,2025-06-03
2794,Customer_2794,Retail,USA,2023-08-28
2795,Customer_2795,Retail,India,2023-05-15
2796,Customer_2796,Retail,UAE,2023-08-27
2797,Customer_2797,Retail,Germany,2024-04-10
2798,Customer_2798,Retail,UK,2025-04-06
2799,Customer_2799,Corporate,India,2024-12-22
2800,Customer_2800,Retail,India,2023-03-22
2801,Customer_2801,SME,UK,2024-05-10
2802,Customer_2802,Corporate,UK,2023-03-14
2803,Customer_2803,Corporate,USA,2024-07-09
2804,Customer_2804,Corporate,UK,2025-06-29
2805,Customer_2805,Retail,Germany,2024-12-05
2806,Customer_2806,Corporate,Germany,2023-10-04
2807,Customer_2807,SME,Germany,2025-01-27
2808,Customer_2808,Retail,Germany,2025-03-02
2809,Customer_2809,Retail,Germany,2024-06-20
2810,Customer_2810,SME,USA,2024-12-03
2811,Customer_2811,Retail,India,2023-10-30
2812,Customer_2812,Retail,UK,2024-12-27
2813,Customer_2813,Retail,India,2023-07-17
2814,Customer_2814,Retail,UK,2023-03-16
2815,Customer_2815,Retail,USA,2025-09-04
2816,Customer_2816,SME,USA,2024-03-29
2817,Customer_2817,Retail,UAE,2025-12-20
2818,Customer_2818,Retail,UAE,2023-09-01
2819,Customer_2819,Retail,USA,2023-12-24
2820,Customer_2820,Retail,USA,2024-03-02
2821,Customer_2821,Corporate,UK,2024-08-31
2822,Customer_2822,Retail,USA,2024-02-19
2823,Customer_2823,Retail,India,2023-12-31
2824,Customer_2824,Retail,UK,2024-04-22
2825,Customer_2825,Retail,USA,2023-10-20
2826,Customer_2826,SME,UK,2024-06-30
2827,Customer_2827,SME,UK,2025-02-10
2828,Customer_2828,Retail,Germany,2025-11-19
2829,Customer_2829,Retail,UAE,2024-10-31
2830,Customer_2830,Retail,UK,2023-03-18
2831,Customer_2831,Retail,UK,2023-03-16
2832,Customer_2832,Retail,Germany,2023-08-27
2833,Customer_2833,Retail,USA,2024-02-15
2834,Customer_2834,Retail,UK,2023-03-14
2835,Customer_2835,Retail,Germany,2025-02-07
2836,Customer_2836,Corporate,India,2025-11-26
2837,Customer_2837,Corporate,Germany,2025-05-18
2838,Customer_2838,Retail,UAE,2025-05-30
2839,Customer_2839,SME,UAE,2025-07-12
2840,Customer_2840,Retail,USA,2025-04-12
2841,Customer_2841,Retail,USA,2025-06-28
2842,Customer_2842,SME,UAE,2023-04-22
2843,Customer_2843,Corporate,UAE,2025-05-30
2844,Customer_2844,Corporate,UK,2023-09-08
2845,Customer_2845,Retail,UAE,2025-09-11
2846,Customer_2846,Retail,USA,2025-03-13
2847,Customer_2847,SME,UAE,2025-08-20
2848,Customer_2848,Retail,USA,2024-04-27
2849,Customer_2849,Retail,India,2023-06-29
2850,Customer_2850,Retail,UAE,2023-06-24
2851,Customer_2851,Retail,USA,2023-07-06
2852,Customer_2852,Retail,Germany,2024-02-03
2853,Customer_2853,Retail,UK,2023-10-04
2854,Customer_2854,Corporate,USA,2025-07-10
2855,Customer_2855,Retail,UAE,2023-07-14
2856,Customer_2856,Retail,UAE,2023-05-30
2857,Customer_2857,Retail,India,2025-06-19
2858,Customer_2858,Retail,Germany,2025-12-19
2859,Customer_2859,Retail,USA,2023-06-23
2860,Customer_2860,Retail,Germany,2024-08-19
2861,Customer_2861,SME,India,2024-10-20
2862,Customer_2862,Retail,UK,2025-12-18
2863,Customer_2863,Corporate,Germany,2024-10-05
2864,Customer_2864,Retail,India,2025-07-19
2865,Customer_2865,Retail,USA,2023-04-21
2866,Customer_2866,Retail,UK,2023-08-13
2867,Customer_2867,Retail,UAE,2024-07-12
2868,Customer_2868,SME,India,2025-03-03
2869,Customer_2869,Retail,UAE,2025-03-02
2870,Customer_2870,Retail,UK,2025-09-24
2871,Customer_2871,SME,India,2023-06-23
2872,Customer_2872,Corporate,India,2025-01-30
2873,Customer_2873,SME,UK,2025-09-28
2874,Customer_2874,Retail,USA,2024-11-12
2875,Customer_2875,SME,India,2025-07-14
2876,Customer_2876,Retail,UK,2025-12-06
2877,Customer_2877,Retail,Germany,2025-10-01
2878,Customer_2878,Retail,UAE,2025-07-31
2879,Customer_2879,Retail,India,2023-10-28
2880,Customer_2880,Retail,Germany,2025-08-03
2881,Customer_2881,Retail,India,2025-10-11
2882,Customer_2882,SME,USA,2025-01-07
2883,Customer_2883,Retail,UK,2023-12-23
2884,Customer_2884,Retail,India,2023-04-06
2885,Customer_2885,Retail,UK,2023-07-05
2886,Customer_2886,Corporate,India,2023-01-06
2887,Customer_2887,Retail,USA,2024-11-18
2888,Customer_2888,Retail,USA,2025-05-23
2889,Customer_2889,SME,Germany,2023-05-06
2890,Customer_2890,SME,USA,2025-10-01
2891,Customer_2891,Retail,UK,2024-06-10
2892,Customer_2892,Retail,USA,2024-09-22
2893,Customer_2893,SME,India,2024-09-21
2894,Customer_2894,Retail,USA,2024-05-12
2895,Customer_2895,Retail,UK,2024-11-05
2896,Customer_2896,SME,India,2023-12-07
2897,Customer_2897,Retail,Germany,2025-01-22
2898,Customer_2898,Retail,Germany,2024-11-21
2899,Customer_2899,Retail,Germany,2025-08-14
2900,Customer_2900,Retail,India,2025-02-27
2901,Customer_2901,Retail,Germany,2023-02-12
2902,Customer_2902,SME,USA,2023-03-15
2903,Customer_2903,Retail,India,2025-11-14
2904,Customer_2904,Retail,India,2025-10-22
2905,Customer_2905,Retail,India,2025-08-31
2906,Customer_2906,Retail,UAE,2025-08-03
2907,Customer_2907,Corporate,UK,2024-12-23
2908,Customer_2908,Retail,UAE,2025-08-07
2909,Customer_2909,Retail,UAE,2023-03-23
2910,Customer_2910,Retail,UAE,2023-02-22
2911,Customer_2911,Retail,UK,2025-11-08
2912,Customer_2912,Retail,UAE,2023-06-30
2913,Customer_2913,SME,Germany,2024-02-05
2914,Customer_2914,Corporate,India,2025-08-07
2915,Customer_2915,Retail,India,2024-05-15
2916,Customer_2916,Retail,USA,2023-05-14
2917,Customer_2917,SME,Germany,2025-10-10
2918,Customer_2918,SME,UK,2024-09-16
2919,Customer_2919,Retail,India,2024-05-22
2920,Customer_2920,Retail,UAE,2024-01-15
2921,Customer_2921,Retail,USA,2024-06-29
2922,Customer_2922,SME,USA,2024-02-23
2923,Customer_2923,SME,India,2023-05-06
2924,Customer_2924,Retail,Germany,2023-12-05
2925,Customer_2925,Retail,USA,2024-10-08
2926,Customer_2926,Corporate,India,2024-10-10
2927,Customer_2927,SME,Germany,2024-06-17
2928,Customer_2928,Corporate,India,2024-12-10
2929,Customer_2929,SME,India,2025-12-09
2930,Customer_2930,Retail,Germany,2023-07-31
2931,Customer_2931,Retail,Germany,2024-04-21
2932,Customer_2932,Retail,Germany,2023-04-01
2933,Customer_2933,Retail,India,2024-11-28
2934,Customer_2934,Retail,USA,2024-01-20
2935,Customer_2935,SME,UK,2023-08-07
2936,Customer_2936,Retail,UK,2025-03-21
2937,Customer_2937,SME,India,2024-03-31
2938,Customer_2938,Retail,India,2024-12-01
2939,Customer_2939,Corporate,USA,2023-01-20
2940,Customer_2940,Retail,Germany,2024-02-27
2941,Customer_2941,Retail,India,2024-03-09
2942,Customer_2942,Retail,UAE,2025-02-26
2943,Customer_2943,Retail,Germany,2025-08-05
2944,Customer_2944,SME,India,2025-05-13
2945,Customer_2945,SME,UAE,2023-08-11
2946,Customer_2946,Retail,USA,2024-04-23
2947,Customer_2947,Retail,UAE,2024-02-05
2948,Customer_2948,Retail,India,2025-04-02
2949,Customer_2949,Retail,UK,2024-08-05
2950,Customer_2950,Corporate,India,2023-04-22
2951,Customer_2951,SME,UK,2023-07-26
2952,Customer_2952,Retail,USA,2024-08-31
2953,Customer_2953,SME,USA,2024-08-10
2954,Customer_2954,Retail,Germany,2023-04-28
2955,Customer_2955,Corporate,Germany,2023-09-27
2956,Customer_2956,Retail,UK,2024-12-11
2957,Customer_2957,SME,UK,2024-03-20
2958,Customer_2958,SME,USA,2025-11-17
2959,Customer_2959,Retail,UAE,2023-04-08
2960,Customer_2960,SME,UK,2025-09-08
2961,Customer_2961,Retail,UK,2025-05-16
2962,Customer_2962,Retail,UAE,2025-08-21
2963,Customer_2963,Retail,Germany,2023-06-06
2964,Customer_2964,Corporate,Germany,2024-05-29
2965,Customer_2965,SME,UK,2024-06-29
2966,Customer_2966,SME,Germany,2023-02-19
2967,Customer_2967,SME,Germany,2025-11-22
2968,Customer_2968,Retail,Germany,2023-10-15
2969,Customer_2969,Corporate,USA,2025-12-11
2970,Customer_2970,Retail,India,2025-04-13
2971,Customer_2971,Retail,UK,2025-07-15
2972,Customer_2972,Retail,UK,2025-03-08
2973,Customer_2973,SME,USA,2025-02-16
2974,Customer_2974,SME,India,2023-03-10
2975,Customer_2975,Retail,India,2024-04-09
2976,Customer_2976,Retail,USA,2025-01-13
2977,Customer_2977,SME,UAE,2024-01-05
2978,Customer_2978,Retail,UAE,2024-06-04
2979,Customer_2979,SME,India,2024-02-11
2980,Customer_2980,Corporate,UAE,2023-09-11
2981,Customer_2981,Retail,UAE,2023-06-25
2982,Customer_2982,Retail,UAE,2024-09-10
2983,Customer_2983,SME,India,2023-06-05
2984,Customer_2984,SME,UAE,2024-12-12
2985,Customer_2985,Retail,UK,2023-12-18
2986,Customer_2986,Corporate,India,2023-02-25
2987,Customer_2987,Retail,USA,2024-01-08
2988,Customer_2988,Retail,UAE,2024-02-19
2989,Customer_2989,SME,Germany,2025-12-19
2990,Customer_2990,SME,India,2024-05-24
2991,Customer_2991,Retail,USA,2025-05-09
2992,Customer_2992,SME,UK,2023-12-31
2993,Customer_2993,Retail,USA,2025-09-12
2994,Customer_2994,Retail,UAE,2025-04-09
2995,Customer_2995,Retail,Germany,2024-07-28
2996,Customer_2996,SME,UAE,2023-03-31
2997,Customer_2997,Retail,USA,2025-03-26
2998,Customer_2998,Retail,India,2024-05-18
2999,Customer_2999,Retail,Germany,2024-12-16
3000,Customer_3000,SME,Germany,2024-12-19
3001,Customer_3001,Retail,USA,2025-11-07
3002,Customer_3002,SME,UAE,2024-11-14
3003,Customer_3003,Retail,USA,2023-01-06
3004,Customer_3004,Retail,Germany,2023-12-26
3005,Customer_3005,Retail,USA,2025-09-27
3006,Customer_3006,SME,Germany,2025-03-01
3007,Customer_3007,Corporate,UAE,2024-08-15
3008,Customer_3008,Retail,India,2024-12-07
3009,Customer_3009,Retail,India,2023-05-16
3010,Customer_3010,Retail,USA,2023-12-05
3011,Customer_3011,Retail,Germany,2024-08-05
3012,Customer_3012,Retail,India,2023-01-07
3013,Customer_3013,Retail,Germany,2025-05-26
3014,Customer_3014,Retail,UAE,2023-03-23
3015,Customer_3015,Retail,USA,2023-08-02
3016,Customer_3016,Retail,Germany,2024-08-16
3017,Customer_3017,SME,USA,2024-11-20
3018,Customer_3018,Retail,Germany,2023-08-29
3019,Customer_3019,Retail,Germany,2023-06-28
3020,Customer_3020,SME,UAE,2025-10-08
3021,Customer_3021,Retail,USA,2024-03-05
3022,Customer_3022,Retail,UK,2023-06-23
3023,Customer_3023,Retail,Germany,2024-08-24
3024,Customer_3024,Retail,Germany,2025-05-12
3025,Customer_3025,Retail,India,2023-01-22
3026,Customer_3026,Retail,USA,2024-10-11
3027,Customer_3027,Corporate,UK,2023-05-27
3028,Customer_3028,Retail,UAE,2025-07-28
3029,Customer_3029,Retail,UK,2023-02-11
3030,Customer_3030,Retail,UAE,2024-04-21
3031,Customer_3031,Retail,UK,2025-08-21
3032,Customer_3032,Retail,UK,2024-09-08
3033,Customer_3033,SME,USA,2023-11-08
3034,Customer_3034,Retail,India,2024-09-04
3035,Customer_3035,Retail,UK,2024-05-01
3036,Customer_3036,Retail,Germany,2024-07-06
3037,Customer_3037,Retail,Germany,2023-04-01
3038,Customer_3038,Corporate,Germany,2023-01-13
3039,Customer_3039,Retail,India,2024-10-17
3040,Customer_3040,Retail,UK,2024-05-03
3041,Customer_3041,Retail,UAE,2025-12-10
3042,Customer_3042,Corporate,UAE,2023-09-30
3043,Customer_3043,Retail,USA,2025-11-17
3044,Customer_3044,Retail,India,2025-02-07
3045,Customer_3045,SME,UK,2024-12-15
3046,Customer_3046,SME,Germany,2023-09-03
3047,Customer_3047,Retail,India,2025-07-09
3048,Customer_3048,Retail,India,2025-10-16
3049,Customer_3049,Retail,UK,2025-11-28
3050,Customer_3050,Retail,USA,2023-08-09
3051,Customer_3051,Retail,USA,2025-04-23
3052,Customer_3052,Retail,USA,2025-01-21
3053,Customer_3053,Retail,Germany,2023-04-28
3054,Customer_3054,Retail,Germany,2025-01-11
3055,Customer_3055,Retail,UK,2023-02-11
3056,Customer_3056,Corporate,USA,2025-06-29
3057,Customer_3057,Retail,UK,2025-05-26
3058,Customer_3058,Retail,USA,2025-06-22
3059,Customer_3059,Retail,India,2025-12-07
3060,Customer_3060,Corporate,UAE,2023-07-16
3061,Customer_3061,Retail,UAE,2024-01-28
3062,Customer_3062,Retail,USA,2025-06-22
3063,Customer_3063,Retail,UK,2025-05-29
3064,Customer_3064,Retail,Germany,2023-10-15
3065,Customer_3065,Retail,USA,2025-10-25
3066,Customer_3066,Retail,USA,2025-07-28
3067,Customer_3067,Retail,Germany,2024-12-17
3068,Customer_3068,Corporate,USA,2025-05-01
3069,Customer_3069,Retail,India,2024-04-28
3070,Customer_3070,Retail,Germany,2023-07-01
3071,Customer_3071,SME,India,2023-06-04
3072,Customer_3072,Retail,UAE,2024-08-10
3073,Customer_3073,Retail,Germany,2023-04-15
3074,Customer_3074,Retail,Germany,2024-07-09
3075,Customer_3075,Retail,UK,2025-04-06
3076,Customer_3076,SME,UK,2025-06-26
3077,Customer_3077,Corporate,Germany,2023-12-24
3078,Customer_3078,Retail,UAE,2023-01-08
3079,Customer_3079,Retail,USA,2023-07-08
3080,Customer_3080,Corporate,UK,2023-04-28
3081,Customer_3081,SME,UAE,2024-09-26
3082,Customer_3082,SME,UAE,2024-01-29
3083,Customer_3083,Retail,UK,2024-03-29
3084,Customer_3084,Retail,USA,2023-08-21
3085,Customer_3085,SME,UK,2023-06-28
3086,Customer_3086,Retail,UAE,2025-10-12
3087,Customer_3087,Retail,India,2024-07-22
3088,Customer_3088,Retail,UK,2024-04-09
3089,Customer_3089,Retail,UAE,2025-02-22
3090,Customer_3090,Retail,UK,2023-07-07
3091,Customer_3091,Retail,UAE,2024-11-18
3092,Customer_3092,Corporate,USA,2025-04-03
3093,Customer_3093,Retail,UAE,2023-09-18
3094,Customer_3094,SME,Germany,2024-03-22
3095,Customer_3095,Retail,India,2023-09-07
3096,Customer_3096,Retail,UAE,2023-03-04
3097,Customer_3097,Corporate,UK,2024-04-26
3098,Customer_3098,Retail,UK,2025-10-08
3099,Customer_3099,Retail,UAE,2025-01-15
3100,Customer_3100,Retail,Germany,2024-11-04
3101,Customer_3101,Retail,UAE,2025-09-21
3102,Customer_3102,SME,USA,2023-08-06
3103,Customer_3103,Corporate,Germany,2024-06-19
3104,Customer_3104,Retail,UAE,2025-04-22
3105,Customer_3105,Retail,India,2023-08-15
3106,Customer_3106,Retail,Germany,2025-07-15
3107,Customer_3107,SME,UAE,2024-04-23
3108,Customer_3108,Retail,India,2023-03-22
3109,Customer_3109,Retail,UAE,2024-10-04
3110,Customer_3110,Retail,USA,2023-12-02
3111,Customer_3111,Retail,UK,2024-07-12
3112,Customer_3112,Retail,UAE,2025-12-25
3113,Customer_3113,SME,Germany,2023-06-05
3114,Customer_3114,Retail,UAE,2024-06-21
3115,Customer_3115,Retail,UAE,2025-04-25
3116,Customer_3116,SME,UAE,2025-03-25
3117,Customer_3117,SME,UAE,2023-04-27
3118,Customer_3118,Retail,Germany,2024-07-23
3119,Customer_3119,Retail,Germany,2025-02-06
3120,Customer_3120,Retail,UAE,2024-02-26
3121,Customer_3121,Retail,UK,2025-12-25
3122,Customer_3122,Retail,UAE,2024-04-02
3123,Customer_3123,Retail,Germany,2025-03-19
3124,Customer_3124,Retail,USA,2023-10-24
3125,Customer_3125,SME,UAE,2024-05-13
3126,Customer_3126,Retail,UAE,2025-08-12
3127,Customer_3127,Retail,UAE,2023-05-19
3128,Customer_3128,Retail,UAE,2024-02-07
3129,Customer_3129,Corporate,India,2023-09-27
3130,Customer_3130,SME,UAE,2025-02-19
3131,Customer_3131,SME,Germany,2025-02-18
3132,Customer_3132,SME,Germany,2023-05-13
3133,Customer_3133,Corporate,India,2024-11-20
3134,Customer_3134,Retail,UAE,2024-12-09
3135,Customer_3135,Retail,UK,2024-10-12
3136,Customer_3136,Retail,UAE,2024-10-26
3137,Customer_3137,SME,Germany,2025-01-02
3138,Customer_3138,SME,USA,2024-07-14
3139,Customer_3139,Retail,USA,2024-01-19
3140,Customer_3140,Retail,UK,2025-08-25
3141,Customer_3141,Retail,UAE,2025-06-23
3142,Customer_3142,Corporate,India,2025-01-31
3143,Customer_3143,Retail,UAE,2025-05-11
3144,Customer_3144,Retail,UK,2024-05-23
3145,Customer_3145,Retail,UK,2025-08-06
3146,Customer_3146,Retail,UK,2023-03-06
3147,Customer_3147,SME,USA,2024-11-19
